record_type,bank,base_currency,quote_currency,currency_pair,unit,transaction_value,amount_tier,std_transaction_value,std_amount_tier,group,effective_date,last_updated,scraped_at,tt_od_sell,tt_buy,mid_rate,sell_margin_pct,buy_margin_pct
native,ocbc,BGN,SGD,BGN/SGD,100,"SGD 40,000 – 100,000",tier_2,,,fxRatesSgd,2026-08-18T07:00:14,2026-08-18T07:00:14,2026-08-18T17:28:55.967192+00:00,0.0,0.0,0.0,,
native,ocbc,BHD,SGD,BHD/SGD,1,"SGD 0 – 39,999.99",tier_1,,,fxRatesSgd,2026-08-18T07:00:14,2026-08-18T07:00:14,2026-08-18T17:28:55.967192+00:00,0.0,0.0,0.0,,
native,ocbc,BHD,SGD,BHD/SGD,1,"SGD 40,000 – 100,000",tier_2,,,fxRatesSgd,2026-08-18T07:00:14,2026-08-18T07:00:14,2026-08-18T17:28:55.967192+00:00,0.0,0.0,0.0,,
native,ocbc,CAD,SGD,CAD/SGD,1,"SGD 0 – 39,999.99",tier_1,,,fxRatesSgd,2026-08-18T07:00:14,2026-08-18T07:00:14,2026-08-18T17:28:55.967192+00:00,0.9378,0.9045,0.9212,1.8019973947025565,1.8128528006947513
native,ocbc,CAD,SGD,CAD/SGD,1,"SGD 40,000 – 100,000",tier_2,,,fxRatesSgd,2026-08-18T07:00:14,2026-08-18T07:00:14,2026-08-18T17:28:55.967192+00:00,0.936,0.9064,0.9212,1.6066000868432517,1.6066000868432517
native,ocbc,CHF,SGD,CHF/SGD,100,"SGD 0 – 39,999.99",tier_1,,,fxRatesSgd,2026-08-18T07:00:14,2026-08-18T07:00:14,2026-08-18T17:28:55.967192+00:00,160.194,154.496,157.345,1.810670818901134,1.810670818901134
native,ocbc,CHF,SGD,CHF/SGD,100,"SGD 40,000 – 100,000",tier_2,,,fxRatesSgd,2026-08-18T07:00:14,2026-08-18T07:00:14,2026-08-18T17:28:55.967192+00:00,159.8793,154.8106,157.345,1.610664463440212,1.6107280180495125
native,ocbc,CNH,SGD,CNH/SGD,100,"SGD 0 – 39,999.99",tier_1,,,fxRatesSgd,2026-08-18T07:00:14,2026-08-18T07:00:14,2026-08-18T17:28:55.967192+00:00,19.2802,18.7194,18.9998,1.4758050084737744,1.4758050084737744
native,ocbc,CNH,SGD,CNH/SGD,100,"SGD 40,000 – 100,000",tier_2,,,fxRatesSgd,2026-08-18T07:00:14,2026-08-18T07:00:14,2026-08-18T17:28:55.967192+00:00,19.2707,18.7383,18.9998,1.4258044821524491,1.3763302771608208
native,ocbc,CZK,SGD,CZK/SGD,100,"SGD 0 – 39,999.99",tier_1,,,fxRatesSgd,2026-08-18T07:00:14,2026-08-18T07:00:14,2026-08-18T17:28:55.967192+00:00,0.0,0.0,0.0,,
native,ocbc,CZK,SGD,CZK/SGD,100,"SGD 40,000 – 100,000",tier_2,,,fxRatesSgd,2026-08-18T07:00:14,2026-08-18T07:00:14,2026-08-18T17:28:55.967192+00:00,0.0,0.0,0.0,,
native,ocbc,DKK,SGD,DKK/SGD,100,"SGD 0 – 39,999.99",tier_1,,,fxRatesSgd,2026-08-18T07:00:14,2026-08-18T07:00:14,2026-08-18T17:28:55.967192+00:00,20.1454,19.4304,19.7879,1.8066596253265792,1.8066596253265972
native,ocbc,DKK,SGD,DKK/SGD,100,"SGD 40,000 – 100,000",tier_2,,,fxRatesSgd,2026-08-18T07:00:14,2026-08-18T07:00:14,2026-08-18T17:28:55.967192+00:00,20.1058,19.47,19.7879,1.6065373283673259,1.6065373283673436
native,ocbc,EUR,SGD,EUR/SGD,1,"SGD 0 – 39,999.99",tier_1,,,fxRatesSgd,2026-08-18T07:00:14,2026-08-18T07:00:14,2026-08-18T17:28:55.967192+00:00,1.496,1.4592,1.4776,1.245262587980507,1.245262587980507
native,ocbc,EUR,SGD,EUR/SGD,1,"SGD 40,000 – 100,000",tier_2,,,fxRatesSgd,2026-08-18T07:00:14,2026-08-18T07:00:14,2026-08-18T17:28:55.967192+00:00,1.4942,1.4612,1.4776,1.1234434217650209,1.1099079588521907
native,ocbc,GBP,SGD,GBP/SGD,1,"SGD 0 – 39,999.99",tier_1,,,fxRatesSgd,2026-08-18T07:00:14,2026-08-18T07:00:14,2026-08-18T17:28:55.967192+00:00,1.7478,1.7047,1.7263,1.245438220471533,1.2512309563806894
native,ocbc,GBP,SGD,GBP/SGD,1,"SGD 40,000 – 100,000",tier_2,,,fxRatesSgd,2026-08-18T07:00:14,2026-08-18T07:00:14,2026-08-18T17:28:55.967192+00:00,1.7459,1.7067,1.7263,1.1353762381973043,1.1353762381972914
native,ocbc,HKD,SGD,HKD/SGD,100,"SGD 0 – 39,999.99",tier_1,,,fxRatesSgd,2026-08-18T07:00:14,2026-08-18T07:00:14,2026-08-18T17:28:55.967192+00:00,16.5021,16.1031,16.3026,1.223731183982904,1.2237311839829255
native,ocbc,HKD,SGD,HKD/SGD,100,"SGD 40,000 – 100,000",tier_2,,,fxRatesSgd,2026-08-18T07:00:14,2026-08-18T07:00:14,2026-08-18T17:28:55.967192+00:00,16.4728,16.1128,16.3026,1.0440052506961937,1.1642314722805058
native,ocbc,HUF,SGD,HUF/SGD,100,"SGD 0 – 39,999.99",tier_1,,,fxRatesSgd,2026-08-18T07:00:14,2026-08-18T07:00:14,2026-08-18T17:28:55.967192+00:00,0.0,0.0,0.0,,
native,ocbc,HUF,SGD,HUF/SGD,100,"SGD 40,000 – 100,000",tier_2,,,fxRatesSgd,2026-08-18T07:00:14,2026-08-18T07:00:14,2026-08-18T17:28:55.967192+00:00,0.0,0.0,0.0,,
native,ocbc,IDR,SGD,IDR/SGD,100,"SGD 0 – 39,999.99",tier_1,,,fxRatesSgd,2026-08-18T07:00:14,2026-08-18T07:00:14,2026-08-18T17:28:55.967192+00:00,0.0073,0.0,0.0073,0.0,100.0
native,ocbc,IDR,SGD,IDR/SGD,100,"SGD 40,000 – 100,000",tier_2,,,fxRatesSgd,2026-08-18T07:00:14,2026-08-18T07:00:14,2026-08-18T17:28:55.967192+00:00,0.0073,0.0,0.0073,0.0,100.0
native,ocbc,ILS,SGD,ILS/SGD,100,"SGD 0 – 39,999.99",tier_1,,,fxRatesSgd,2026-08-18T07:00:14,2026-08-18T07:00:14,2026-08-18T17:28:55.967192+00:00,0.0,0.0,0.0,,
native,ocbc,ILS,SGD,ILS/SGD,100,"SGD 40,000 – 100,000",tier_2,,,fxRatesSgd,2026-08-18T07:00:14,2026-08-18T07:00:14,2026-08-18T17:28:55.967192+00:00,0.0,0.0,0.0,,
native,ocbc,INR,SGD,INR/SGD,100,"SGD 0 – 39,999.99",tier_1,,,fxRatesSgd,2026-08-18T07:00:14,2026-08-18T07:00:14,2026-08-18T17:28:55.967192+00:00,1.3769,0.0,1.3769,0.0,100.0
native,ocbc,INR,SGD,INR/SGD,100,"SGD 40,000 – 100,000",tier_2,,,fxRatesSgd,2026-08-18T07:00:14,2026-08-18T07:00:14,2026-08-18T17:28:55.967192+00:00,1.3742,0.0,1.3769,-0.1960926719442171,100.0
native,ocbc,JOD,SGD,JOD/SGD,1,"SGD 0 – 39,999.99",tier_1,,,fxRatesSgd,2026-08-18T07:00:14,2026-08-18T07:00:14,2026-08-18T17:28:55.967192+00:00,0.0,0.0,0.0,,
native,ocbc,JOD,SGD,JOD/SGD,1,"SGD 40,000 – 100,000",tier_2,,,fxRatesSgd,2026-08-18T07:00:14,2026-08-18T07:00:14,2026-08-18T17:28:55.967192+00:00,0.0,0.0,0.0,,
native,ocbc,JPY,SGD,JPY/SGD,100,"SGD 0 – 39,999.99",tier_1,,,fxRatesSgd,2026-08-18T07:00:14,2026-08-18T07:00:14,2026-08-18T17:28:55.967192+00:00,0.8099,0.7907,0.8003,1.1995501686867351,1.1995501686867491
native,ocbc,JPY,SGD,JPY/SGD,100,"SGD 40,000 – 100,000",tier_2,,,fxRatesSgd,2026-08-18T07:00:14,2026-08-18T07:00:14,2026-08-18T17:28:55.967192+00:00,0.8084,0.792,0.8003,1.0121204548294385,1.0371110833437427
native,ocbc,KRW,SGD,KRW/SGD,100,"SGD 0 – 39,999.99",tier_1,,,fxRatesSgd,2026-08-18T07:00:14,2026-08-18T07:00:14,2026-08-18T17:28:55.967192+00:00,0.0,0.0,0.0,,
native,ocbc,KRW,SGD,KRW/SGD,100,"SGD 40,000 – 100,000",tier_2,,,fxRatesSgd,2026-08-18T07:00:14,2026-08-18T07:00:14,2026-08-18T17:28:55.967192+00:00,0.0,0.0,0.0,,
native,ocbc,LKR,SGD,LKR/SGD,100,"SGD 0 – 39,999.99",tier_1,,,fxRatesSgd,2026-08-18T07:00:14,2026-08-18T07:00:14,2026-08-18T17:28:55.967192+00:00,0.3968,0.0,0.3968,0.0,100.0
native,ocbc,LKR,SGD,LKR/SGD,100,"SGD 40,000 – 100,000",tier_2,,,fxRatesSgd,2026-08-18T07:00:14,2026-08-18T07:00:14,2026-08-18T17:28:55.967192+00:00,0.396,0.0,0.3968,-0.20161290322579825,100.0
native,ocbc,MAD,SGD,MAD/SGD,100,"SGD 0 – 39,999.99",tier_1,,,fxRatesSgd,2026-08-18T07:00:14,2026-08-18T07:00:14,2026-08-18T17:28:55.967192+00:00,0.0,0.0,0.0,,
native,ocbc,MAD,SGD,MAD/SGD,100,"SGD 40,000 – 100,000",tier_2,,,fxRatesSgd,2026-08-18T07:00:14,2026-08-18T07:00:14,2026-08-18T17:28:55.967192+00:00,0.0,0.0,0.0,,
native,ocbc,MXN,SGD,MXN/SGD,100,"SGD 0 – 39,999.99",tier_1,,,fxRatesSgd,2026-08-18T07:00:14,2026-08-18T07:00:14,2026-08-18T17:28:55.967192+00:00,7.7335,0.0,7.7335,0.0,100.0
native,ocbc,MXN,SGD,MXN/SGD,100,"SGD 40,000 – 100,000",tier_2,,,fxRatesSgd,2026-08-18T07:00:14,2026-08-18T07:00:14,2026-08-18T17:28:55.967192+00:00,7.7319,0.0,7.7335,-0.020689209284280387,100.0
native,ocbc,MYR,SGD,MYR/SGD,100,"SGD 0 – 39,999.99",tier_1,,,fxRatesSgd,2026-08-18T07:00:14,2026-08-18T07:00:14,2026-08-18T17:28:55.967192+00:00,0.0,0.0,0.0,,
native,ocbc,MYR,SGD,MYR/SGD,100,"SGD 40,000 – 100,000",tier_2,,,fxRatesSgd,2026-08-18T07:00:14,2026-08-18T07:00:14,2026-08-18T17:28:55.967192+00:00,0.0,0.0,0.0,,
native,ocbc,NOK,SGD,NOK/SGD,100,"SGD 0 – 39,999.99",tier_1,,,fxRatesSgd,2026-08-18T07:00:14,2026-08-18T07:00:14,2026-08-18T17:28:55.967192+00:00,13.7945,13.3031,13.5488,1.8134447331128911,1.8134447331128911
native,ocbc,NOK,SGD,NOK/SGD,100,"SGD 40,000 – 100,000",tier_2,,,fxRatesSgd,2026-08-18T07:00:14,2026-08-18T07:00:14,2026-08-18T17:28:55.967192+00:00,13.7674,13.3301,13.5488,1.6134270193670315,1.6141650921114792
native,ocbc,NZD,SGD,NZD/SGD,1,"SGD 0 – 39,999.99",tier_1,,,fxRatesSgd,2026-08-18T07:00:14,2026-08-18T07:00:14,2026-08-18T17:28:55.967192+00:00,0.7669,0.7408,0.7539,1.724366626873592,1.7376309855418492
native,ocbc,NZD,SGD,NZD/SGD,1,"SGD 40,000 – 100,000",tier_2,,,fxRatesSgd,2026-08-18T07:00:14,2026-08-18T07:00:14,2026-08-18T17:28:55.967192+00:00,0.7651,0.7431,0.7539,1.485608170844938,1.4325507361719103
native,ocbc,OMR,SGD,OMR/SGD,1,"SGD 0 – 39,999.99",tier_1,,,fxRatesSgd,2026-08-18T07:00:14,2026-08-18T07:00:14,2026-08-18T17:28:55.967192+00:00,0.0,0.0,0.0,,
native,ocbc,OMR,SGD,OMR/SGD,1,"SGD 40,000 – 100,000",tier_2,,,fxRatesSgd,2026-08-18T07:00:14,2026-08-18T07:00:14,2026-08-18T17:28:55.967192+00:00,0.0,0.0,0.0,,
native,ocbc,PHP,SGD,PHP/SGD,100,"SGD 0 – 39,999.99",tier_1,,,fxRatesSgd,2026-08-18T07:00:14,2026-08-18T07:00:14,2026-08-18T17:28:55.967192+00:00,2.1438,0.0,2.1438,0.0,100.0
native,ocbc,PHP,SGD,PHP/SGD,100,"SGD 40,000 – 100,000",tier_2,,,fxRatesSgd,2026-08-18T07:00:14,2026-08-18T07:00:14,2026-08-18T17:28:55.967192+00:00,2.1418,0.0,2.1438,-0.09329228472806342,100.0
native,ocbc,PLN,SGD,PLN/SGD,100,"SGD 0 – 39,999.99",tier_1,,,fxRatesSgd,2026-08-18T07:00:14,2026-08-18T07:00:14,2026-08-18T17:28:55.967192+00:00,35.3291,33.1228,34.226,3.222988371413539,3.2232805469526125
native,ocbc,PLN,SGD,PLN/SGD,100,"SGD 40,000 – 100,000",tier_2,,,fxRatesSgd,2026-08-18T07:00:14,2026-08-18T07:00:14,2026-08-18T17:28:55.967192+00:00,35.3117,33.1498,34.226,3.1721498276164404,3.1443931514053647
native,ocbc,QAR,SGD,QAR/SGD,100,"SGD 0 – 39,999.99",tier_1,,,fxRatesSgd,2026-08-18T07:00:14,2026-08-18T07:00:14,2026-08-18T17:28:55.967192+00:00,36.0617,34.0001,35.0309,2.942545010262366,2.942545010262366
native,ocbc,QAR,SGD,QAR/SGD,100,"SGD 40,000 – 100,000",tier_2,,,fxRatesSgd,2026-08-18T07:00:14,2026-08-18T07:00:14,2026-08-18T17:28:55.967192+00:00,36.0403,34.0174,35.0309,2.881456085912721,2.893160038708684
native,ocbc,RON,SGD,RON/SGD,100,"SGD 0 – 39,999.99",tier_1,,,fxRatesSgd,2026-08-18T07:00:14,2026-08-18T07:00:14,2026-08-18T17:28:55.967192+00:00,0.0,0.0,0.0,,
native,ocbc,RON,SGD,RON/SGD,100,"SGD 40,000 – 100,000",tier_2,,,fxRatesSgd,2026-08-18T07:00:14,2026-08-18T07:00:14,2026-08-18T17:28:55.967192+00:00,0.0,0.0,0.0,,
native,ocbc,RUB,SGD,RUB/SGD,100,"SGD 0 – 39,999.99",tier_1,,,fxRatesSgd,2026-08-18T07:00:14,2026-08-18T07:00:14,2026-08-18T17:28:55.967192+00:00,0.0,0.0,0.0,,
native,ocbc,RUB,SGD,RUB/SGD,100,"SGD 40,000 – 100,000",tier_2,,,fxRatesSgd,2026-08-18T07:00:14,2026-08-18T07:00:14,2026-08-18T17:28:55.967192+00:00,0.0,0.0,0.0,,
native,ocbc,SAR,SGD,SAR/SGD,100,"SGD 0 – 39,999.99",tier_1,,,fxRatesSgd,2026-08-18T07:00:14,2026-08-18T07:00:14,2026-08-18T17:28:55.967192+00:00,34.9916,33.0619,34.0268,2.8354120869432236,2.8357059729389777
native,ocbc,SAR,SGD,SAR/SGD,100,"SGD 40,000 – 100,000",tier_2,,,fxRatesSgd,2026-08-18T07:00:14,2026-08-18T07:00:14,2026-08-18T17:28:55.967192+00:00,34.9743,33.0787,34.0268,2.784569809679423,2.7863331256539072
native,ocbc,SEK,SGD,SEK/SGD,100,"SGD 0 – 39,999.99",tier_1,,,fxRatesSgd,2026-08-18T07:00:14,2026-08-18T07:00:14,2026-08-18T17:28:55.967192+00:00,13.6525,13.1656,13.4091,1.815185210043921,1.8159309722501953
native,ocbc,SEK,SGD,SEK/SGD,100,"SGD 40,000 – 100,000",tier_2,,,fxRatesSgd,2026-08-18T07:00:14,2026-08-18T07:00:14,2026-08-18T17:28:55.967192+00:00,13.6257,13.1924,13.4091,1.6153209387654628,1.6160667009717373
native,ocbc,THB,SGD,THB/SGD,100,"SGD 0 – 39,999.99",tier_1,,,fxRatesSgd,2026-08-18T07:00:14,2026-08-18T07:00:14,2026-08-18T17:28:55.967192+00:00,3.9739,3.7556,3.8648,2.8229145104533275,2.8255019664665695
native,ocbc,THB,SGD,THB/SGD,100,"SGD 40,000 – 100,000",tier_2,,,fxRatesSgd,2026-08-18T07:00:14,2026-08-18T07:00:14,2026-08-18T17:28:55.967192+00:00,3.9661,3.7634,3.8648,2.6210929414200006,2.623680397433242
native,ocbc,TRY,SGD,TRY/SGD,100,"SGD 0 – 39,999.99",tier_1,,,fxRatesSgd,2026-08-18T07:00:14,2026-08-18T07:00:14,2026-08-18T17:28:55.967192+00:00,2.7383,2.6251,2.6817,2.1106014841331984,2.1106014841331984
native,ocbc,TRY,SGD,TRY/SGD,100,"SGD 40,000 – 100,000",tier_2,,,fxRatesSgd,2026-08-18T07:00:14,2026-08-18T07:00:14,2026-08-18T17:28:55.967192+00:00,2.7369,2.6253,2.6817,2.058395793712932,2.103143528358877
native,ocbc,TWD,SGD,TWD/SGD,100,"SGD 0 – 39,999.99",tier_1,,,fxRatesSgd,2026-08-18T07:00:14,2026-08-18T07:00:14,2026-08-18T17:28:55.967192+00:00,4.1675,0.0,4.1675,0.0,100.0
native,ocbc,TWD,SGD,TWD/SGD,100,"SGD 40,000 – 100,000",tier_2,,,fxRatesSgd,2026-08-18T07:00:14,2026-08-18T07:00:14,2026-08-18T17:28:55.967192+00:00,0.0,0.0,4.1675,-100.0,100.0
native,ocbc,USD,SGD,USD/SGD,1,"SGD 0 – 39,999.99",tier_1,,,fxRatesSgd,2026-08-18T07:00:14,2026-08-18T07:00:14,2026-08-18T17:28:55.967192+00:00,1.2883,1.267,1.2777,0.8296157157392144,0.8374422790952614
native,ocbc,USD,SGD,USD/SGD,1,"SGD 40,000 – 100,000",tier_2,,,fxRatesSgd,2026-08-18T07:00:14,2026-08-18T07:00:14,2026-08-18T17:28:55.967192+00:00,1.2868,1.268,1.2777,0.7122172653987544,0.7591766455349489
native,ocbc,ZAR,SGD,ZAR/SGD,100,"SGD 0 – 39,999.99",tier_1,,,fxRatesSgd,2026-08-18T07:00:14,2026-08-18T07:00:14,2026-08-18T17:28:55.967192+00:00,8.1184,7.6413,7.8799,3.0266881559410557,3.0279572075787753
native,ocbc,ZAR,SGD,ZAR/SGD,100,"SGD 40,000 – 100,000",tier_2,,,fxRatesSgd,2026-08-18T07:00:14,2026-08-18T07:00:14,2026-08-18T17:28:55.967192+00:00,8.1145,7.6452,7.8799,2.977195142070324,2.9784641937080436
native,uob,AED,SGD,AED/SGD,100,Indicative board,board,,,forex_sgd,18 August 2026 03:10:31 PM,18 August 2026 03:10:31 PM,2026-08-18T17:28:56.721284+00:00,35.66,33.96,34.81,2.4418270611892967,2.4418270611893176
native,uob,AOA,SGD,AOA/SGD,100,Indicative board,board,,,forex_sgd,18 August 2026 03:10:31 PM,18 August 2026 03:10:31 PM,2026-08-18T17:28:56.721284+00:00,0.1436,,,,
native,uob,AUD,SGD,AUD/SGD,1,Indicative board,board,,,forex_sgd,18 August 2026 03:10:31 PM,18 August 2026 03:10:31 PM,2026-08-18T17:28:56.721284+00:00,0.9234,0.8924,0.9078999999999999,1.7072364797885307,1.7072364797885184
native,uob,BDT,SGD,BDT/SGD,100,Indicative board,board,,,forex_sgd,18 August 2026 03:10:31 PM,18 August 2026 03:10:31 PM,2026-08-18T17:28:56.721284+00:00,1.073,,,,
native,uob,BND,SGD,BND/SGD,1,Indicative board,board,,,forex_sgd,18 August 2026 03:10:31 PM,18 August 2026 03:10:31 PM,2026-08-18T17:28:56.721284+00:00,1.0,1.0,1.0,0.0,0.0
native,uob,CAD,SGD,CAD/SGD,1,Indicative board,board,,,forex_sgd,18 August 2026 03:10:31 PM,18 August 2026 03:10:31 PM,2026-08-18T17:28:56.721284+00:00,0.9317,0.9117,0.9217,1.0849517196484768,1.0849517196484768
native,uob,CHF,SGD,CHF/SGD,100,Indicative board,board,,,forex_sgd,18 August 2026 03:10:31 PM,18 August 2026 03:10:31 PM,2026-08-18T17:28:56.721284+00:00,159.24,155.94,157.59,1.0470207500475954,1.0470207500475954
native,uob,CNH,SGD,CNH/SGD,100,Indicative board,board,,,forex_sgd,18 August 2026 03:10:31 PM,18 August 2026 03:10:31 PM,2026-08-18T17:28:56.721284+00:00,19.18,18.72,18.95,1.2137203166226935,1.2137203166226935
native,uob,DKK,SGD,DKK/SGD,100,Indicative board,board,,,forex_sgd,18 August 2026 03:10:31 PM,18 August 2026 03:10:31 PM,2026-08-18T17:28:56.721284+00:00,20.14,19.44,19.79,1.768569984840836,1.768569984840818
native,uob,EGP,SGD,EGP/SGD,100,Indicative board,board,,,forex_sgd,18 August 2026 03:10:31 PM,18 August 2026 03:10:31 PM,2026-08-18T17:28:56.721284+00:00,2.6135,,,,
native,uob,EUR,SGD,EUR/SGD,1,Indicative board,board,,,forex_sgd,18 August 2026 03:10:31 PM,18 August 2026 03:10:31 PM,2026-08-18T17:28:56.721284+00:00,1.4985,1.4605,1.4794999999999998,1.2842176410949733,1.2842176410949584
native,uob,GBP,SGD,GBP/SGD,1,Indicative board,board,,,forex_sgd,18 August 2026 03:10:31 PM,18 August 2026 03:10:31 PM,2026-08-18T17:28:56.721284+00:00,1.7518,1.7068,1.7293,1.3011044931475142,1.3011044931475142
native,uob,HKD,SGD,HKD/SGD,100,Indicative board,board,,,forex_sgd,18 August 2026 03:10:31 PM,18 August 2026 03:10:31 PM,2026-08-18T17:28:56.721284+00:00,16.479,16.121,16.299999999999997,1.0981595092024667,1.098159509202445
native,uob,INR,SGD,INR/SGD,100,Indicative board,board,,,forex_sgd,18 August 2026 03:10:31 PM,18 August 2026 03:10:31 PM,2026-08-18T17:28:56.721284+00:00,1.3732,,,,
native,uob,JPY,SGD,JPY/SGD,100,Indicative board,board,,,forex_sgd,18 August 2026 03:10:31 PM,18 August 2026 03:10:31 PM,2026-08-18T17:28:56.721284+00:00,0.8176,0.7836,0.8006,2.1234074444166895,2.1234074444166895
native,uob,KRW,SGD,KRW/SGD,1000,Indicative board,board,,,forex_sgd,18 August 2026 03:10:31 PM,18 August 2026 03:10:31 PM,2026-08-18T17:28:56.721284+00:00,0.9147,,,,
native,uob,KWD,SGD,KWD/SGD,1,Indicative board,board,,,forex_sgd,18 August 2026 03:10:31 PM,18 August 2026 03:10:31 PM,2026-08-18T17:28:56.721284+00:00,4.1986,,,,
native,uob,LKR,SGD,LKR/SGD,100,Indicative board,board,,,forex_sgd,18 August 2026 03:10:31 PM,18 August 2026 03:10:31 PM,2026-08-18T17:28:56.721284+00:00,0.3909,,,,
native,uob,MXN,SGD,MXN/SGD,100,Indicative board,board,,,forex_sgd,18 August 2026 03:10:31 PM,18 August 2026 03:10:31 PM,2026-08-18T17:28:56.721284+00:00,7.5664,,,,
native,uob,MYR,SGD,MYR/SGD,100,Indicative board,board,,,forex_sgd,18 August 2026 03:10:31 PM,18 August 2026 03:10:31 PM,2026-08-18T17:28:56.721284+00:00,31.9387,,,,
native,uob,NOK,SGD,NOK/SGD,100,Indicative board,board,,,forex_sgd,18 August 2026 03:10:31 PM,18 August 2026 03:10:31 PM,2026-08-18T17:28:56.721284+00:00,13.79,13.35,13.57,1.6212232866617455,1.6212232866617586
native,uob,NZD,SGD,NZD/SGD,1,Indicative board,board,,,forex_sgd,18 August 2026 03:10:31 PM,18 August 2026 03:10:31 PM,2026-08-18T17:28:56.721284+00:00,0.7616,0.7416,0.7516,1.3304949441192135,1.3304949441192135
native,uob,PHP,SGD,PHP/SGD,100,Indicative board,board,,,forex_sgd,18 August 2026 03:10:31 PM,18 August 2026 03:10:31 PM,2026-08-18T17:28:56.721284+00:00,2.1182,,,,
native,uob,PKR,SGD,PKR/SGD,100,Indicative board,board,,,forex_sgd,18 August 2026 03:10:31 PM,18 August 2026 03:10:31 PM,2026-08-18T17:28:56.721284+00:00,0.4664,,,,
native,uob,SAR,SGD,SAR/SGD,100,Indicative board,board,,,forex_sgd,18 August 2026 03:10:31 PM,18 August 2026 03:10:31 PM,2026-08-18T17:28:56.721284+00:00,,,,,
native,uob,SEK,SGD,SEK/SGD,100,Indicative board,board,,,forex_sgd,18 August 2026 03:10:31 PM,18 August 2026 03:10:31 PM,2026-08-18T17:28:56.721284+00:00,13.67,13.19,13.43,1.7870439314966509,1.7870439314966509
native,uob,THB,SGD,THB/SGD,100,Indicative board,board,,,forex_sgd,18 August 2026 03:10:31 PM,18 August 2026 03:10:31 PM,2026-08-18T17:28:56.721284+00:00,3.97,3.77,3.87,2.583979328165377,2.583979328165377
native,uob,TWD,SGD,TWD/SGD,100,Indicative board,board,,,forex_sgd,18 August 2026 03:10:31 PM,18 August 2026 03:10:31 PM,2026-08-18T17:28:56.721284+00:00,4.1091,,,,
native,uob,USD,SGD,USD/SGD,1,Indicative board,board,,,forex_sgd,18 August 2026 03:10:31 PM,18 August 2026 03:10:31 PM,2026-08-18T17:28:56.721284+00:00,1.2902,1.2662,1.2782,0.9388202159286504,0.9388202159286504
native,uob,VND,SGD,VND/SGD,1000,Indicative board,board,,,forex_sgd,18 August 2026 03:10:31 PM,18 August 2026 03:10:31 PM,2026-08-18T17:28:56.721284+00:00,0.05,,,,
native,uob,XAF,SGD,XAF/SGD,100,Indicative board,board,,,forex_sgd,18 August 2026 03:10:31 PM,18 August 2026 03:10:31 PM,2026-08-18T17:28:56.721284+00:00,0.2316,,,,
native,uob,XOF,SGD,XOF/SGD,100,Indicative board,board,,,forex_sgd,18 August 2026 03:10:31 PM,18 August 2026 03:10:31 PM,2026-08-18T17:28:56.721284+00:00,0.2335,,,,
native,uob,ZAR,SGD,ZAR/SGD,1,Indicative board,board,,,forex_sgd,18 August 2026 03:10:31 PM,18 August 2026 03:10:31 PM,2026-08-18T17:28:56.721284+00:00,0.0807,0.0767,0.07869999999999999,2.5412960609911077,2.5412960609910904
standardized,dbs,AED,SGD,AED/SGD,1,SGD 50 – 200,amtBtw50And200,"SGD 200 – 39,999.99",std_200_40k,mainCurrencies,2026-08-19 01:15:00,2026-08-18 17:15:13,2026-08-18T17:28:55.437772+00:00,0.3505,0.3457,0.34809999999999997,0.6894570525711041,0.6894570525710882
standardized,dbs,AED,SGD,AED/SGD,1,SGD 50 – 200,amtBtw50And200,"SGD 40,000 – 100,000",std_40k_100k,mainCurrencies,2026-08-19 01:15:00,2026-08-18 17:15:13,2026-08-18T17:28:55.437772+00:00,0.3505,0.3457,0.34809999999999997,0.6894570525711041,0.6894570525710882
standardized,dbs,AED,SGD,AED/SGD,1,SGD 50 – 200,amtBtw50And200,SGD 50 – 200,std_50_200,mainCurrencies,2026-08-19 01:15:00,2026-08-18 17:15:13,2026-08-18T17:28:55.437772+00:00,0.3505,0.3457,0.34809999999999997,0.6894570525711041,0.6894570525710882
standardized,dbs,AED,SGD,AED/SGD,1,SGD < 50,amtLessThan50,SGD < 50,std_lt_50,mainCurrencies,2026-08-19 01:15:00,2026-08-18 17:15:13,2026-08-18T17:28:55.437772+00:00,0.3532,0.3429,0.34804999999999997,1.4796724608533383,1.4796724608533223
standardized,dbs,AUD,SGD,AUD/SGD,1,SGD 50 – 200,amtBtw50And200,"SGD 200 – 39,999.99",std_200_40k,mainCurrencies,2026-08-19 01:15:00,2026-08-18 17:15:13,2026-08-18T17:28:55.437772+00:00,0.9165,0.8965,0.9065,1.1031439602868185,1.1031439602868185
standardized,dbs,AUD,SGD,AUD/SGD,1,SGD 50 – 200,amtBtw50And200,"SGD 40,000 – 100,000",std_40k_100k,mainCurrencies,2026-08-19 01:15:00,2026-08-18 17:15:13,2026-08-18T17:28:55.437772+00:00,0.9165,0.8965,0.9065,1.1031439602868185,1.1031439602868185
standardized,dbs,AUD,SGD,AUD/SGD,1,SGD 50 – 200,amtBtw50And200,SGD 50 – 200,std_50_200,mainCurrencies,2026-08-19 01:15:00,2026-08-18 17:15:13,2026-08-18T17:28:55.437772+00:00,0.9165,0.8965,0.9065,1.1031439602868185,1.1031439602868185
